Id,ActivityHour,StepTotal,hour
2873212765,2016-05-10 05:00:00,200,5
2873212765,2016-05-10 06:00:00,32,6
2873212765,2016-05-10 07:00:00,1072,7
2873212765,2016-05-10 08:00:00,973,8
2873212765,2016-05-10 09:00:00,1021,9
2873212765,2016-05-10 10:00:00,783,10
2873212765,2016-05-10 11:00:00,273,11
2873212765,2016-05-10 12:00:00,1005,12
2873212765,2016-05-10 13:00:00,800,13
2873212765,2016-05-10 14:00:00,146,14
2873212765,2016-05-10 15:00:00,85,15
2873212765,2016-05-10 16:00:00,312,16
2873212765,2016-05-10 17:00:00,240,17
2873212765,2016-05-10 18:00:00,637,18
2873212765,2016-05-10 19:00:00,398,19
2873212765,2016-05-10 20:00:00,184,20
2873212765,2016-05-10 21:00:00,114,21
2873212765,2016-05-10 22:00:00,0,22
2873212765,2016-05-10 23:00:00,0,23
2873212765,2016-05-11 00:00:00,0,0
2873212765,2016-05-11 01:00:00,0,1
2873212765,2016-05-11 02:00:00,0,2
2873212765,2016-05-11 03:00:00,0,3
2873212765,2016-05-11 04:00:00,0,4
2873212765,2016-05-11 05:00:00,402,5
2873212765,2016-05-11 06:00:00,20,6
2873212765,2016-05-11 07:00:00,536,7
2873212765,2016-05-11 08:00:00,902,8
2873212765,2016-05-11 09:00:00,780,9
2873212765,2016-05-11 10:00:00,750,10
2873212765,2016-05-11 11:00:00,458,11
2873212765,2016-05-11 12:00:00,582,12
2873212765,2016-05-11 13:00:00,680,13
2873212765,2016-05-11 14:00:00,45,14
2873212765,2016-05-11 15:00:00,238,15
2873212765,2016-05-11 16:00:00,314,16
2873212765,2016-05-11 17:00:00,79,17
2873212765,2016-05-11 18:00:00,292,18
2873212765,2016-05-11 19:00:00,36,19
2873212765,2016-05-11 20:00:00,203,20
2873212765,2016-05-11 21:00:00,0,21
2873212765,2016-05-11 22:00:00,123,22
2873212765,2016-05-11 23:00:00,0,23
2873212765,2016-05-12 00:00:00,0,0
2873212765,2016-05-12 01:00:00,0,1
2873212765,2016-05-12 02:00:00,0,2
2873212765,2016-05-12 03:00:00,0,3
2873212765,2016-05-12 04:00:00,0,4
2873212765,2016-05-12 05:00:00,0,5
2873212765,2016-05-12 06:00:00,383,6
2873212765,2016-05-12 07:00:00,1162,7
2873212765,2016-05-12 08:00:00,694,8
2873212765,2016-05-12 09:00:00,1086,9
2873212765,2016-05-12 10:00:00,1226,10
2873212765,2016-05-12 11:00:00,437,11
2873212765,2016-05-12 12:00:00,248,12
2873212765,2016-05-12 13:00:00,788,13
2873212765,2016-05-12 14:00:00,784,14
2873212765,2016-05-12 15:00:00,667,15
3372868164,2016-04-12 00:00:00,0,0
3372868164,2016-04-12 01:00:00,0,1
3372868164,2016-04-12 02:00:00,0,2
3372868164,2016-04-12 03:00:00,0,3
3372868164,2016-04-12 04:00:00,0,4
3372868164,2016-04-12 05:00:00,0,5
3372868164,2016-04-12 06:00:00,95,6
3372868164,2016-04-12 07:00:00,46,7
3372868164,2016-04-12 08:00:00,345,8
3372868164,2016-04-12 09:00:00,548,9
3372868164,2016-04-12 10:00:00,267,10
3372868164,2016-04-12 11:00:00,290,11
3372868164,2016-04-12 12:00:00,129,12
3372868164,2016-04-12 13:00:00,383,13
3372868164,2016-04-12 14:00:00,479,14
3372868164,2016-04-12 15:00:00,314,15
3372868164,2016-04-12 16:00:00,302,16
3372868164,2016-04-12 17:00:00,238,17
3372868164,2016-04-12 18:00:00,271,18
3372868164,2016-04-12 19:00:00,285,19
3372868164,2016-04-12 20:00:00,316,20
3372868164,2016-04-12 21:00:00,310,21
3372868164,2016-04-12 22:00:00,129,22
3372868164,2016-04-12 23:00:00,0,23
3372868164,2016-04-13 00:00:00,14,0
3372868164,2016-04-13 01:00:00,0,1
3372868164,2016-04-13 02:00:00,0,2
3372868164,2016-04-13 03:00:00,0,3
3372868164,2016-04-13 04:00:00,0,4
3372868164,2016-04-13 05:00:00,0,5
3372868164,2016-04-13 06:00:00,0,6
3372868164,2016-04-13 07:00:00,55,7
3372868164,2016-04-13 08:00:00,237,8
3372868164,2016-04-13 09:00:00,605,9
3372868164,2016-04-13 10:00:00,2185,10
3372868164,2016-04-13 11:00:00,373,11
3372868164,2016-04-13 12:00:00,1449,12
3372868164,2016-04-13 13:00:00,675,13
3372868164,2016-04-13 14:00:00,1481,14
3372868164,2016-04-13 15:00:00,541,15
3372868164,2016-04-13 16:00:00,478,16
3372868164,2016-04-13 17:00:00,423,17
3372868164,2016-04-13 18:00:00,428,18
3372868164,2016-04-13 19:00:00,469,19
3372868164,2016-04-13 20:00:00,272,20
3372868164,2016-04-13 21:00:00,30,21
3372868164,2016-04-13 22:00:00,0,22
3372868164,2016-04-13 23:00:00,0,23
3372868164,2016-04-14 00:00:00,0,0
3372868164,2016-04-14 01:00:00,0,1
3372868164,2016-04-14 02:00:00,0,2
3372868164,2016-04-14 03:00:00,0,3
3372868164,2016-04-14 04:00:00,0,4
3372868164,2016-04-14 05:00:00,41,5
3372868164,2016-04-14 06:00:00,157,6
3372868164,2016-04-14 07:00:00,386,7
3372868164,2016-04-14 08:00:00,737,8
3372868164,2016-04-14 09:00:00,431,9
3372868164,2016-04-14 10:00:00,792,10
3372868164,2016-04-14 11:00:00,1549,11
3372868164,2016-04-14 12:00:00,130,12
3372868164,2016-04-14 13:00:00,631,13
3372868164,2016-04-14 14:00:00,810,14
3372868164,2016-04-14 15:00:00,402,15
3372868164,2016-04-14 16:00:00,298,16
3372868164,2016-04-14 17:00:00,218,17
3372868164,2016-04-14 18:00:00,576,18
3372868164,2016-04-14 19:00:00,1372,19
3372868164,2016-04-14 20:00:00,237,20
3372868164,2016-04-14 21:00:00,51,21
3372868164,2016-04-14 22:00:00,26,22
3372868164,2016-04-14 23:00:00,0,23
3372868164,2016-04-15 00:00:00,0,0
3372868164,2016-04-15 01:00:00,0,1
3372868164,2016-04-15 02:00:00,0,2
3372868164,2016-04-15 03:00:00,0,3
3372868164,2016-04-15 04:00:00,0,4
3372868164,2016-04-15 05:00:00,0,5
3372868164,2016-04-15 06:00:00,0,6
3372868164,2016-04-15 07:00:00,0,7
3372868164,2016-04-15 08:00:00,243,8
3372868164,2016-04-15 09:00:00,499,9
3372868164,2016-04-15 10:00:00,248,10
3372868164,2016-04-15 11:00:00,1180,11
3372868164,2016-04-15 12:00:00,695,12
3372868164,2016-04-15 13:00:00,268,13
3372868164,2016-04-15 14:00:00,0,14
3372868164,2016-04-15 15:00:00,927,15
3372868164,2016-04-15 16:00:00,578,16
3372868164,2016-04-15 17:00:00,489,17
3372868164,2016-04-15 18:00:00,836,18
3372868164,2016-04-15 19:00:00,869,19
3372868164,2016-04-15 20:00:00,445,20
3372868164,2016-04-15 21:00:00,174,21
3372868164,2016-04-15 22:00:00,0,22
3372868164,2016-04-15 23:00:00,0,23
3372868164,2016-04-16 00:00:00,0,0
3372868164,2016-04-16 01:00:00,0,1
3372868164,2016-04-16 02:00:00,0,2
3372868164,2016-04-16 03:00:00,0,3
3372868164,2016-04-16 04:00:00,0,4
3372868164,2016-04-16 05:00:00,222,5
3372868164,2016-04-16 06:00:00,94,6
3372868164,2016-04-16 07:00:00,846,7
3372868164,2016-04-16 08:00:00,1018,8
3372868164,2016-04-16 09:00:00,405,9
3372868164,2016-04-16 10:00:00,833,10
3372868164,2016-04-16 11:00:00,538,11
3372868164,2016-04-16 12:00:00,473,12
3372868164,2016-04-16 13:00:00,344,13
3372868164,2016-04-16 14:00:00,804,14
3372868164,2016-04-16 15:00:00,427,15
3372868164,2016-04-16 16:00:00,50,16
3372868164,2016-04-16 17:00:00,241,17
3372868164,2016-04-16 18:00:00,0,18
3372868164,2016-04-16 19:00:00,197,19
3372868164,2016-04-16 20:00:00,367,20
3372868164,2016-04-16 21:00:00,46,21
3372868164,2016-04-16 22:00:00,0,22
3372868164,2016-04-16 23:00:00,0,23
3372868164,2016-04-17 00:00:00,37,0
3372868164,2016-04-17 01:00:00,0,1
3372868164,2016-04-17 02:00:00,0,2
3372868164,2016-04-17 03:00:00,0,3
3372868164,2016-04-17 04:00:00,0,4
3372868164,2016-04-17 05:00:00,0,5
3372868164,2016-04-17 06:00:00,51,6
3372868164,2016-04-17 07:00:00,588,7
3372868164,2016-04-17 08:00:00,803,8
3372868164,2016-04-17 09:00:00,103,9
3372868164,2016-04-17 10:00:00,79,10
3372868164,2016-04-17 11:00:00,380,11
3372868164,2016-04-17 12:00:00,570,12
3372868164,2016-04-17 13:00:00,129,13
3372868164,2016-04-17 14:00:00,563,14
3372868164,2016-04-17 15:00:00,2478,15
3372868164,2016-04-17 16:00:00,154,16
3372868164,2016-04-17 17:00:00,442,17
3372868164,2016-04-17 18:00:00,382,18
3372868164,2016-04-17 19:00:00,734,19
3372868164,2016-04-17 20:00:00,668,20
3372868164,2016-04-17 21:00:00,30,21
3372868164,2016-04-17 22:00:00,8,22
3372868164,2016-04-17 23:00:00,0,23
3372868164,2016-04-18 00:00:00,7,0
3372868164,2016-04-18 01:00:00,0,1
3372868164,2016-04-18 02:00:00,0,2
3372868164,2016-04-18 03:00:00,0,3
3372868164,2016-04-18 04:00:00,0,4
3372868164,2016-04-18 05:00:00,86,5
3372868164,2016-04-18 06:00:00,86,6
3372868164,2016-04-18 07:00:00,34,7
3372868164,2016-04-18 08:00:00,554,8
3372868164,2016-04-18 09:00:00,552,9
3372868164,2016-04-18 10:00:00,2269,10
3372868164,2016-04-18 11:00:00,313,11
3372868164,2016-04-18 12:00:00,185,12
3372868164,2016-04-18 13:00:00,0,13
3372868164,2016-04-18 14:00:00,415,14
3372868164,2016-04-18 15:00:00,412,15
3372868164,2016-04-18 16:00:00,492,16
3372868164,2016-04-18 17:00:00,275,17
3372868164,2016-04-18 18:00:00,447,18
3372868164,2016-04-18 19:00:00,342,19
3372868164,2016-04-18 20:00:00,329,20
3372868164,2016-04-18 21:00:00,0,21
3372868164,2016-04-18 22:00:00,0,22
3372868164,2016-04-18 23:00:00,0,23
3372868164,2016-04-19 00:00:00,0,0
3372868164,2016-04-19 01:00:00,0,1
3372868164,2016-04-19 02:00:00,0,2
3372868164,2016-04-19 03:00:00,0,3
3372868164,2016-04-19 04:00:00,0,4
3372868164,2016-04-19 05:00:00,0,5
3372868164,2016-04-19 06:00:00,0,6
3372868164,2016-04-19 07:00:00,131,7
3372868164,2016-04-19 08:00:00,113,8
3372868164,2016-04-19 09:00:00,357,9
3372868164,2016-04-19 10:00:00,380,10
3372868164,2016-04-19 11:00:00,628,11
3372868164,2016-04-19 12:00:00,294,12
3372868164,2016-04-19 13:00:00,497,13
3372868164,2016-04-19 14:00:00,1002,14
3372868164,2016-04-19 15:00:00,352,15
3372868164,2016-04-19 16:00:00,162,16
3372868164,2016-04-19 17:00:00,1118,17
3372868164,2016-04-19 18:00:00,1048,18
3372868164,2016-04-19 19:00:00,767,19
3372868164,2016-04-19 20:00:00,54,20
3372868164,2016-04-19 21:00:00,401,21
3372868164,2016-04-19 22:00:00,184,22
3372868164,2016-04-19 23:00:00,223,23
3372868164,2016-04-20 00:00:00,0,0
3372868164,2016-04-20 01:00:00,0,1
3372868164,2016-04-20 02:00:00,0,2
3372868164,2016-04-20 03:00:00,0,3
3372868164,2016-04-20 04:00:00,0,4
3372868164,2016-04-20 05:00:00,0,5
3372868164,2016-04-20 06:00:00,0,6
3372868164,2016-04-20 07:00:00,47,7
3372868164,2016-04-20 08:00:00,410,8
3372868164,2016-04-20 09:00:00,559,9
3372868164,2016-04-20 10:00:00,169,10
3372868164,2016-04-20 11:00:00,55,11
3372868164,2016-04-20 12:00:00,260,12
3372868164,2016-04-20 13:00:00,142,13
3372868164,2016-04-20 14:00:00,1549,14
3372868164,2016-04-20 15:00:00,181,15
3372868164,2016-04-20 16:00:00,721,16
3372868164,2016-04-20 17:00:00,200,17
3372868164,2016-04-20 18:00:00,43,18
3372868164,2016-04-20 19:00:00,106,19
3372868164,2016-04-20 20:00:00,411,20
3372868164,2016-04-20 21:00:00,14,21
3372868164,2016-04-20 22:00:00,13,22
3372868164,2016-04-20 23:00:00,0,23
3372868164,2016-04-21 00:00:00,0,0
3372868164,2016-04-21 01:00:00,0,1
3372868164,2016-04-21 02:00:00,0,2
3372868164,2016-04-21 03:00:00,0,3
3372868164,2016-04-21 04:00:00,0,4
3372868164,2016-04-21 05:00:00,237,5
3372868164,2016-04-21 06:00:00,196,6
3372868164,2016-04-21 07:00:00,224,7
3372868164,2016-04-21 08:00:00,746,8
3372868164,2016-04-21 09:00:00,435,9
3372868164,2016-04-21 10:00:00,1565,10
3372868164,2016-04-21 11:00:00,1645,11
3372868164,2016-04-21 12:00:00,98,12
3372868164,2016-04-21 13:00:00,319,13
3372868164,2016-04-21 14:00:00,406,14
3372868164,2016-04-21 15:00:00,384,15
3372868164,2016-04-21 16:00:00,134,16
3372868164,2016-04-21 17:00:00,47,17
3372868164,2016-04-21 18:00:00,605,18
3372868164,2016-04-21 19:00:00,1239,19
3372868164,2016-04-21 20:00:00,495,20
3372868164,2016-04-21 21:00:00,12,21
3372868164,2016-04-21 22:00:00,70,22
3372868164,2016-04-21 23:00:00,0,23
3372868164,2016-04-22 00:00:00,0,0
3372868164,2016-04-22 01:00:00,0,1
3372868164,2016-04-22 02:00:00,0,2
3372868164,2016-04-22 03:00:00,0,3
3372868164,2016-04-22 04:00:00,0,4
3372868164,2016-04-22 05:00:00,0,5
3372868164,2016-04-22 06:00:00,0,6
3372868164,2016-04-22 07:00:00,0,7
3372868164,2016-04-22 08:00:00,99,8
3372868164,2016-04-22 09:00:00,273,9
3372868164,2016-04-22 10:00:00,541,10
3372868164,2016-04-22 11:00:00,46,11
3372868164,2016-04-22 12:00:00,0,12
3372868164,2016-04-22 13:00:00,296,13
3372868164,2016-04-22 14:00:00,239,14
3372868164,2016-04-22 15:00:00,577,15
3372868164,2016-04-22 16:00:00,302,16
3372868164,2016-04-22 17:00:00,110,17
3372868164,2016-04-22 18:00:00,831,18
3372868164,2016-04-22 19:00:00,240,19
3372868164,2016-04-22 20:00:00,137,20
3372868164,2016-04-22 21:00:00,28,21
3372868164,2016-04-22 22:00:00,44,22
3372868164,2016-04-22 23:00:00,80,23
3372868164,2016-04-23 00:00:00,0,0
3372868164,2016-04-23 01:00:00,0,1
3372868164,2016-04-23 02:00:00,0,2
3372868164,2016-04-23 03:00:00,0,3
3372868164,2016-04-23 04:00:00,0,4
3372868164,2016-04-23 05:00:00,0,5
3372868164,2016-04-23 06:00:00,0,6
3372868164,2016-04-23 07:00:00,0,7
3372868164,2016-04-23 08:00:00,147,8
3372868164,2016-04-23 09:00:00,349,9
3372868164,2016-04-23 10:00:00,3084,10
3372868164,2016-04-23 11:00:00,401,11
3372868164,2016-04-23 12:00:00,493,12
3372868164,2016-04-23 13:00:00,0,13
3372868164,2016-04-23 14:00:00,179,14
3372868164,2016-04-23 15:00:00,311,15
3372868164,2016-04-23 16:00:00,654,16
3372868164,2016-04-23 17:00:00,566,17
3372868164,2016-04-23 18:00:00,265,18
3372868164,2016-04-23 19:00:00,640,19
3372868164,2016-04-23 20:00:00,226,20
3372868164,2016-04-23 21:00:00,0,21
3372868164,2016-04-23 22:00:00,81,22
3372868164,2016-04-23 23:00:00,0,23
3372868164,2016-04-24 00:00:00,0,0
3372868164,2016-04-24 01:00:00,0,1
3372868164,2016-04-24 02:00:00,0,2
3372868164,2016-04-24 03:00:00,0,3
3372868164,2016-04-24 04:00:00,0,4
3372868164,2016-04-24 05:00:00,0,5
3372868164,2016-04-24 06:00:00,89,6
3372868164,2016-04-24 07:00:00,517,7
3372868164,2016-04-24 08:00:00,488,8
3372868164,2016-04-24 09:00:00,169,9
3372868164,2016-04-24 10:00:00,176,10
3372868164,2016-04-24 11:00:00,490,11
3372868164,2016-04-24 12:00:00,194,12
3372868164,2016-04-24 13:00:00,108,13
3372868164,2016-04-24 14:00:00,382,14
3372868164,2016-04-24 15:00:00,1860,15
3372868164,2016-04-24 16:00:00,279,16
3372868164,2016-04-24 17:00:00,603,17
3372868164,2016-04-24 18:00:00,116,18
3372868164,2016-04-24 19:00:00,823,19
3372868164,2016-04-24 20:00:00,425,20
3372868164,2016-04-24 21:00:00,12,21
3372868164,2016-04-24 22:00:00,0,22
3372868164,2016-04-24 23:00:00,0,23
3372868164,2016-04-25 00:00:00,0,0
3372868164,2016-04-25 01:00:00,0,1
3372868164,2016-04-25 02:00:00,0,2
3372868164,2016-04-25 03:00:00,0,3
3372868164,2016-04-25 04:00:00,0,4
3372868164,2016-04-25 05:00:00,32,5
3372868164,2016-04-25 06:00:00,148,6
3372868164,2016-04-25 07:00:00,484,7
3372868164,2016-04-25 08:00:00,892,8
3372868164,2016-04-25 09:00:00,448,9
3372868164,2016-04-25 10:00:00,564,10
3372868164,2016-04-25 11:00:00,331,11
3372868164,2016-04-25 12:00:00,327,12
3372868164,2016-04-25 13:00:00,143,13
3372868164,2016-04-25 14:00:00,352,14
3372868164,2016-04-25 15:00:00,147,15
3372868164,2016-04-25 16:00:00,420,16
3372868164,2016-04-25 17:00:00,275,17
3372868164,2016-04-25 18:00:00,446,18
3372868164,2016-04-25 19:00:00,189,19
3372868164,2016-04-25 20:00:00,540,20
3372868164,2016-04-25 21:00:00,244,21
3372868164,2016-04-25 22:00:00,13,22
3372868164,2016-04-25 23:00:00,0,23
3372868164,2016-04-26 00:00:00,0,0
3372868164,2016-04-26 01:00:00,0,1
3372868164,2016-04-26 02:00:00,0,2
3372868164,2016-04-26 03:00:00,0,3
3372868164,2016-04-26 04:00:00,0,4
3372868164,2016-04-26 05:00:00,0,5
3372868164,2016-04-26 06:00:00,95,6
3372868164,2016-04-26 07:00:00,112,7
3372868164,2016-04-26 08:00:00,1105,8
3372868164,2016-04-26 09:00:00,2941,9
3372868164,2016-04-26 10:00:00,469,10
3372868164,2016-04-26 11:00:00,781,11
3372868164,2016-04-26 12:00:00,183,12
3372868164,2016-04-26 13:00:00,536,13
3372868164,2016-04-26 14:00:00,465,14
3372868164,2016-04-26 15:00:00,84,15
3372868164,2016-04-26 16:00:00,500,16
3372868164,2016-04-26 17:00:00,253,17
3372868164,2016-04-26 18:00:00,145,18
3372868164,2016-04-26 19:00:00,295,19
3372868164,2016-04-26 20:00:00,262,20
3372868164,2016-04-26 21:00:00,25,21
3372868164,2016-04-26 22:00:00,32,22
3372868164,2016-04-26 23:00:00,0,23
3372868164,2016-04-27 00:00:00,0,0
3372868164,2016-04-27 01:00:00,0,1
3372868164,2016-04-27 02:00:00,19,2
3372868164,2016-04-27 03:00:00,53,3
3372868164,2016-04-27 04:00:00,0,4
3372868164,2016-04-27 05:00:00,0,5
3372868164,2016-04-27 06:00:00,50,6
3372868164,2016-04-27 07:00:00,125,7
3372868164,2016-04-27 08:00:00,608,8
3372868164,2016-04-27 09:00:00,134,9
3372868164,2016-04-27 10:00:00,519,10
3372868164,2016-04-27 11:00:00,2727,11
3372868164,2016-04-27 12:00:00,231,12
3372868164,2016-04-27 13:00:00,337,13
3372868164,2016-04-27 14:00:00,630,14
3372868164,2016-04-27 15:00:00,409,15
3372868164,2016-04-27 16:00:00,770,16
3372868164,2016-04-27 17:00:00,446,17
3372868164,2016-04-27 18:00:00,198,18
3372868164,2016-04-27 19:00:00,139,19
3372868164,2016-04-27 20:00:00,257,20
3372868164,2016-04-27 21:00:00,0,21
3372868164,2016-04-27 22:00:00,224,22
3372868164,2016-04-27 23:00:00,28,23
3372868164,2016-04-28 00:00:00,0,0
3372868164,2016-04-28 01:00:00,0,1
3372868164,2016-04-28 02:00:00,0,2
3372868164,2016-04-28 03:00:00,0,3
3372868164,2016-04-28 04:00:00,0,4
3372868164,2016-04-28 05:00:00,112,5
3372868164,2016-04-28 06:00:00,61,6
3372868164,2016-04-28 07:00:00,441,7
3372868164,2016-04-28 08:00:00,436,8
3372868164,2016-04-28 09:00:00,130,9
3372868164,2016-04-28 10:00:00,630,10
3372868164,2016-04-28 11:00:00,562,11
3372868164,2016-04-28 12:00:00,456,12
3372868164,2016-04-28 13:00:00,294,13
3372868164,2016-04-28 14:00:00,322,14
3372868164,2016-04-28 15:00:00,478,15
3372868164,2016-04-28 16:00:00,169,16
3372868164,2016-04-28 17:00:00,304,17
3372868164,2016-04-28 18:00:00,559,18
3372868164,2016-04-28 19:00:00,188,19
3372868164,2016-04-28 20:00:00,304,20
3372868164,2016-04-28 21:00:00,58,21
3372868164,2016-04-28 22:00:00,8,22
3372868164,2016-04-28 23:00:00,0,23
3372868164,2016-04-29 00:00:00,0,0
3372868164,2016-04-29 01:00:00,0,1
3372868164,2016-04-29 02:00:00,0,2
3372868164,2016-04-29 03:00:00,0,3
3372868164,2016-04-29 04:00:00,0,4
3372868164,2016-04-29 05:00:00,141,5
3372868164,2016-04-29 06:00:00,153,6
3372868164,2016-04-29 07:00:00,118,7
3372868164,2016-04-29 08:00:00,572,8
3372868164,2016-04-29 09:00:00,349,9
3372868164,2016-04-29 10:00:00,1366,10
3372868164,2016-04-29 11:00:00,2510,11
3372868164,2016-04-29 12:00:00,707,12
3372868164,2016-04-29 13:00:00,526,13
3372868164,2016-04-29 14:00:00,465,14
3372868164,2016-04-29 15:00:00,469,15
3372868164,2016-04-29 16:00:00,508,16
3372868164,2016-04-29 17:00:00,469,17
3372868164,2016-04-29 18:00:00,324,18
3372868164,2016-04-29 19:00:00,57,19
3372868164,2016-04-29 20:00:00,237,20
3372868164,2016-04-29 21:00:00,164,21
3372868164,2016-04-29 22:00:00,0,22
3372868164,2016-04-29 23:00:00,0,23
3372868164,2016-04-30 00:00:00,17,0
3372868164,2016-04-30 01:00:00,0,1
3372868164,2016-04-30 02:00:00,0,2
3372868164,2016-04-30 03:00:00,0,3
3372868164,2016-04-30 04:00:00,0,4
3372868164,2016-04-30 05:00:00,0,5
3372868164,2016-04-30 06:00:00,81,6
3372868164,2016-04-30 07:00:00,223,7
3372868164,2016-04-30 08:00:00,98,8
3372868164,2016-04-30 09:00:00,1970,9
3372868164,2016-04-30 10:00:00,129,10
3372868164,2016-04-30 11:00:00,8,11
3372868164,2016-04-30 12:00:00,175,12
3372868164,2016-04-30 13:00:00,244,13
3372868164,2016-04-30 14:00:00,586,14
3372868164,2016-04-30 15:00:00,309,15
3372868164,2016-04-30 16:00:00,344,16
3372868164,2016-04-30 17:00:00,217,17
3372868164,2016-04-30 18:00:00,332,18
3372868164,2016-04-30 19:00:00,97,19
3372868164,2016-04-30 20:00:00,305,20
3372868164,2016-04-30 21:00:00,69,21
3372868164,2016-04-30 22:00:00,46,22
3372868164,2016-04-30 23:00:00,0,23
3372868164,2016-05-01 00:00:00,6,0
3372868164,2016-05-01 01:00:00,0,1
3372868164,2016-05-01 02:00:00,0,2
3372868164,2016-05-01 03:00:00,0,3
3372868164,2016-05-01 04:00:00,0,4
3372868164,2016-05-01 05:00:00,6,5
3372868164,2016-05-01 06:00:00,120,6
3372868164,2016-05-01 07:00:00,436,7
3372868164,2016-05-01 08:00:00,483,8
3372868164,2016-05-01 09:00:00,147,9
3372868164,2016-05-01 10:00:00,115,10
3372868164,2016-05-01 11:00:00,221,11
3372868164,2016-05-01 12:00:00,197,12
3372868164,2016-05-01 13:00:00,136,13
3372868164,2016-05-01 14:00:00,965,14
3372868164,2016-05-01 15:00:00,69,15
3977333714,2016-04-12 00:00:00,753,0
3977333714,2016-04-12 01:00:00,0,1
3977333714,2016-04-12 02:00:00,0,2
3977333714,2016-04-12 03:00:00,16,3
3977333714,2016-04-12 04:00:00,0,4
3977333714,2016-04-12 05:00:00,0,5
3977333714,2016-04-12 06:00:00,0,6
3977333714,2016-04-12 07:00:00,0,7
3977333714,2016-04-12 08:00:00,13,8
3977333714,2016-04-12 09:00:00,10,9
3977333714,2016-04-12 10:00:00,28,10
3977333714,2016-04-12 11:00:00,0,11
3977333714,2016-04-12 12:00:00,332,12
3977333714,2016-04-12 13:00:00,4112,13
3977333714,2016-04-12 14:00:00,2257,14
3977333714,2016-04-12 15:00:00,55,15
3977333714,2016-04-12 16:00:00,49,16
3977333714,2016-04-12 17:00:00,190,17
3977333714,2016-04-12 18:00:00,289,18
3977333714,2016-04-12 19:00:00,201,19
3977333714,2016-04-12 20:00:00,35,20
3977333714,2016-04-12 21:00:00,291,21
3977333714,2016-04-12 22:00:00,115,22
3977333714,2016-04-12 23:00:00,110,23
3977333714,2016-04-13 00:00:00,43,0
3977333714,2016-04-13 01:00:00,0,1
3977333714,2016-04-13 02:00:00,8,2
3977333714,2016-04-13 03:00:00,0,3
3977333714,2016-04-13 04:00:00,0,4
3977333714,2016-04-13 05:00:00,0,5
3977333714,2016-04-13 06:00:00,9,6
3977333714,2016-04-13 07:00:00,31,7
3977333714,2016-04-13 08:00:00,34,8
3977333714,2016-04-13 09:00:00,16,9
3977333714,2016-04-13 10:00:00,65,10
3977333714,2016-04-13 11:00:00,51,11
3977333714,2016-04-13 12:00:00,40,12
3977333714,2016-04-13 13:00:00,180,13
3977333714,2016-04-13 14:00:00,419,14
3977333714,2016-04-13 15:00:00,612,15
3977333714,2016-04-13 16:00:00,498,16
3977333714,2016-04-13 17:00:00,3916,17
3977333714,2016-04-13 18:00:00,2511,18
3977333714,2016-04-13 19:00:00,607,19
3977333714,2016-04-13 20:00:00,4,20
3977333714,2016-04-13 21:00:00,406,21
3977333714,2016-04-13 22:00:00,175,22
3977333714,2016-04-13 23:00:00,410,23
3977333714,2016-04-14 00:00:00,40,0
3977333714,2016-04-14 01:00:00,76,1
3977333714,2016-04-14 02:00:00,0,2
3977333714,2016-04-14 03:00:00,0,3
3977333714,2016-04-14 04:00:00,0,4
3977333714,2016-04-14 05:00:00,6,5
3977333714,2016-04-14 06:00:00,0,6
3977333714,2016-04-14 07:00:00,0,7
3977333714,2016-04-14 08:00:00,116,8
3977333714,2016-04-14 09:00:00,338,9
3977333714,2016-04-14 10:00:00,1508,10
3977333714,2016-04-14 11:00:00,1344,11
3977333714,2016-04-14 12:00:00,144,12
3977333714,2016-04-14 13:00:00,831,13
3977333714,2016-04-14 14:00:00,28,14
3977333714,2016-04-14 15:00:00,0,15
3977333714,2016-04-14 16:00:00,280,16
3977333714,2016-04-14 17:00:00,2136,17
3977333714,2016-04-14 18:00:00,437,18
3977333714,2016-04-14 19:00:00,100,19
3977333714,2016-04-14 20:00:00,121,20
3977333714,2016-04-14 21:00:00,136,21
3977333714,2016-04-14 22:00:00,0,22
3977333714,2016-04-14 23:00:00,0,23
3977333714,2016-04-15 00:00:00,115,0
3977333714,2016-04-15 01:00:00,202,1
3977333714,2016-04-15 02:00:00,43,2
3977333714,2016-04-15 03:00:00,0,3
3977333714,2016-04-15 04:00:00,0,4
3977333714,2016-04-15 05:00:00,0,5
3977333714,2016-04-15 06:00:00,0,6
3977333714,2016-04-15 07:00:00,11,7
3977333714,2016-04-15 08:00:00,14,8
3977333714,2016-04-15 09:00:00,0,9
3977333714,2016-04-15 10:00:00,4,10
3977333714,2016-04-15 11:00:00,394,11
3977333714,2016-04-15 12:00:00,237,12
3977333714,2016-04-15 13:00:00,7,13
3977333714,2016-04-15 14:00:00,412,14
3977333714,2016-04-15 15:00:00,616,15
3977333714,2016-04-15 16:00:00,2600,16
3977333714,2016-04-15 17:00:00,1401,17
3977333714,2016-04-15 18:00:00,1541,18
3977333714,2016-04-15 19:00:00,593,19
3977333714,2016-04-15 20:00:00,0,20
3977333714,2016-04-15 21:00:00,10,21
3977333714,2016-04-15 22:00:00,195,22
3977333714,2016-04-15 23:00:00,615,23
3977333714,2016-04-16 00:00:00,13,0
3977333714,2016-04-16 01:00:00,0,1
3977333714,2016-04-16 02:00:00,0,2
3977333714,2016-04-16 03:00:00,0,3
3977333714,2016-04-16 04:00:00,0,4
3977333714,2016-04-16 05:00:00,17,5
